sex,race,age,zip,county,state,outcome
Female,White,7,34476,12083,FL,-2.169341357568945
Male,Other,0,34480,12083,FL,-0.6994533578603339
Male,Black,66,34480,12083,FL,0.7178219932660829
Female,Black,6,34482,12083,FL,-0.9530149549096346
Female,Other,27,34477,12083,FL,1.5347661424561534
Female,White,35,34479,12083,FL,-0.5072035815989104
Male,White,73,34479,12083,FL,-1.8565707231435082
Male,Other,74,34479,12083,FL,1.385998892126659
Female,Other,38,34476,12083,FL,2.200665201078426
Male,White,100,34477,12083,FL,-1.2032773437874038
Male,Other,31,34479,12083,FL,1.7448865562373186
Female,Other,93,34475,12083,FL,-1.082023560137896
Female,White,26,34477,12083,FL,0.5525143837734273
Male,Other,65,34475,12083,FL,-1.5606558373811334
Female,Black,96,34479,12083,FL,0.7810565009234374
Female,Other,65,34480,12083,FL,1.4679399782539266
Female,Other,32,34481,12083,FL,1.714431582951912
Male,Black,67,34478,12083,FL,-0.7117166944665843
Male,Other,81,34475,12083,FL,0.12168202775680487
Male,White,24,34480,12083,FL,-0.42665434210086955
Female,Other,72,34477,12083,FL,1.4067800659563452
Male,Other,90,34482,12083,FL,-0.08123752887111296
Female,Other,88,34480,12083,FL,-1.2744333580948586
Male,Other,64,34477,12083,FL,1.228017525689174
Female,Black,63,34481,12083,FL,0.2586819710186962
Female,White,31,34474,12083,FL,0.8253987766471387
Female,White,23,34479,12083,FL,0.6104963423644094
Female,White,5,34475,12083,FL,-1.2958964465211171
Female,White,1,34478,12083,FL,-0.5834460394367245
Male,Black,83,34483,12083,FL,0.353224874134037
Male,Other,99,34478,12083,FL,0.07866527085739583
Male,Other,86,34479,12083,FL,0.31369795189110516
Female,Other,74,34480,12083,FL,1.1882625099751312
Male,White,82,34474,12083,FL,-0.49571203032360206
Female,White,71,34483,12083,FL,-2.4922856904994504
Female,Black,1,34478,12083,FL,0.5211585320507084
Male,White,69,34478,12083,FL,0.8595057218504527
Female,Black,70,34480,12083,FL,-0.4640618637979492
Male,Black,5,34481,12083,FL,0.6146878953278657
Male,Black,66,34479,12083,FL,-0.3858485294523947
Female,Black,19,34483,12083,FL,1.202251598807155
Male,Other,87,34483,12083,FL,-0.4943199493039826
Female,White,6,34474,12083,FL,-2.7672883604799052
Male,White,80,34482,12083,FL,-0.8141935779864112
Male,Other,84,34483,12083,FL,-0.7179449020726141
Male,Other,40,34478,12083,FL,1.122976853203212
Male,White,25,34478,12083,FL,-3.3686051707471516
Male,White,32,34478,12083,FL,-0.6719655640330107
Male,Other,52,34474,12083,FL,-0.02096581587764894
Male,Other,85,34474,12083,FL,0.4882358911469619
Female,White,60,34475,12083,FL,-3.4474729989788737
Male,White,62,34478,12083,FL,-2.338774495008268
Male,Other,81,34481,12083,FL,1.630689731940052
Female,Other,17,34479,12083,FL,-1.3834550254682036
Female,White,19,34477,12083,FL,-0.7008681533362497
Female,Black,69,34477,12083,FL,0.10954558258559399
Male,Black,32,34481,12083,FL,1.597153320283263
Female,White,56,34474,12083,FL,-0.9849372313156322
Male,Other,35,34482,12083,FL,-0.6576497262711168
Male,Black,73,34477,12083,FL,-0.014512039077755334
Female,White,31,34479,12083,FL,-0.17196943740180842
Male,Black,69,34476,12083,FL,0.8359662398363286
Male,Black,97,34483,12083,FL,-0.534416319756911
Male,Other,94,34482,12083,FL,0.05479043463798643
Female,White,34,34480,12083,FL,0.41306684946394284
Male,Black,39,34481,12083,FL,-0.0840723929398633
Female,White,9,34480,12083,FL,-0.6697385890027876
Male,Black,33,34479,12083,FL,0.8552269319735768
Male,Black,68,34483,12083,FL,-0.7250899122426413
Male,White,65,34477,12083,FL,-0.4058874256608593
Female,Black,0,34474,12083,FL,-2.544371365373008
Female,Black,83,34474,12083,FL,1.074136452649939
Female,White,67,34480,12083,FL,-4.757153301448991e-4
Female,White,36,34480,12083,FL,0.748166478009971
Male,Other,72,34480,12083,FL,-1.5635812708864953
Female,White,63,34481,12083,FL,0.4987455749693628
Male,White,10,34475,12083,FL,-2.1282675245587352
Male,Black,77,34482,12083,FL,1.4023443763093657
Female,White,25,34482,12083,FL,0.12136674127152136
Male,Other,71,34479,12083,FL,0.2533786140834649
Male,Other,12,34482,12083,FL,0.5580794971616385
Female,Other,52,34479,12083,FL,0.068909267304331
Male,Other,27,34483,12083,FL,-0.2576260482212487
Male,White,97,34478,12083,FL,1.384423227011525
Male,Black,52,34477,12083,FL,1.7096815802408005
Female,Black,18,34476,12083,FL,0.21575080935807245
Male,Other,26,34483,12083,FL,-1.7386546396257807
Female,Other,41,34481,12083,FL,1.010536257121727
Female,Other,29,34479,12083,FL,-1.0472312534250339
Male,Black,9,34475,12083,FL,-1.7176650612342743
Male,Other,31,34482,12083,FL,0.6067391119613295
Female,Black,72,34478,12083,FL,-0.3579366735984606
Female,White,21,34481,12083,FL,-0.36069759024369136
Female,Other,69,34481,12083,FL,2.4408209697546894
Female,Other,82,34477,12083,FL,1.9283489171271335
Male,Other,19,34480,12083,FL,-1.1490163462967147
Female,Other,80,34478,12083,FL,1.2333079136466925
Female,Black,30,34475,12083,FL,-1.3383798335525092
Male,Black,79,34481,12083,FL,1.2717073688008447
Female,White,62,34481,12083,FL,0.28992681289819455
Female,Black,70,34477,12083,FL,2.267217851117586
Male,Black,74,34480,12083,FL,1.2897342885247554
Male,Other,12,34478,12083,FL,-0.7774814346697527
Male,Black,28,34478,12083,FL,0.41309706492843906
Male,Other,92,34475,12083,FL,-1.041881946633548
Male,Black,74,34481,12083,FL,2.0851762544263144
Male,Other,12,34476,12083,FL,-1.2221018927746579
Female,Other,93,34477,12083,FL,-1.005051647817463
Female,White,20,34483,12083,FL,-1.6820622212791165
Female,White,3,34481,12083,FL,-0.9975853280727167
Male,Other,97,34475,12083,FL,-0.7164850159804916
Male,Other,90,34476,12083,FL,0.6769044648639839
Female,Other,95,34481,12083,FL,3.313490654350716
Female,White,30,34477,12083,FL,-0.16498412894412667
Male,Black,58,34478,12083,FL,1.4570240470699716
Female,White,74,34482,12083,FL,-1.0584378827624925
Male,White,97,34480,12083,FL,-1.2066050558391694
Male,Black,52,34475,12083,FL,-2.3437770477247004
Male,Other,100,34476,12083,FL,2.402309249159622
Female,Other,25,34478,12083,FL,1.4392282439110722
Male,Other,2,34476,12083,FL,1.798909837960097
Female,White,45,34478,12083,FL,-0.8680077107687378
Male,White,54,34482,12083,FL,-0.43338842589913873
Female,Black,65,34478,12083,FL,2.7610502306712488
Female,Other,31,34476,12083,FL,1.396950271211858
Female,White,81,34483,12083,FL,-1.0999367976416614
Male,Other,23,34480,12083,FL,0.14083400144497826
Female,Black,51,34475,12083,FL,-1.3990322008187448
Male,Other,17,34481,12083,FL,0.09827600725247478
Female,Black,51,34477,12083,FL,1.351671414981403
Male,Other,86,34476,12083,FL,-0.05894108133064735
Female,Black,23,34475,12083,FL,-0.9730067846594017
Male,White,99,34478,12083,FL,0.07076774973557964
Male,White,55,34478,12083,FL,-2.0194925453261163
Male,White,56,34477,12083,FL,0.2936046822479241
Male,Black,46,34479,12083,FL,1.0661988133896276
Female,Other,24,34476,12083,FL,1.429608237582836
Male,White,22,34482,12083,FL,-0.35272663299907514
Male,Other,39,34483,12083,FL,1.2344786468063784
Female,White,70,34476,12083,FL,-0.2860072874398284
Male,Other,82,34475,12083,FL,-1.5494461859689466
Male,White,21,34474,12083,FL,-0.7301795028964869
Female,Black,98,34479,12083,FL,-0.4273165829934798
Male,Other,67,34480,12083,FL,1.162237727051678
Female,White,90,34479,12083,FL,-0.21760886541692376
Male,Other,0,34475,12083,FL,0.04045829915090127
Male,Other,72,34477,12083,FL,0.5005214303516738
Male,White,19,34474,12083,FL,-0.6989972502590261
Female,White,2,34483,12083,FL,-0.6182588960009415
Male,Black,29,34474,12083,FL,-1.2706893639359729
Female,Other,98,34482,12083,FL,-0.9257930050987826
Female,Black,30,34474,12083,FL,-0.1254045589594599
Male,Other,31,34483,12083,FL,0.8243679695054686
Female,White,62,34477,12083,FL,0.6660875455250741
Female,White,90,34476,12083,FL,0.8943126796337117
Female,Black,98,34478,12083,FL,0.5088284470566129
Male,Other,56,34476,12083,FL,1.0950660798480931
Female,Other,24,34483,12083,FL,1.0442128471862615
Male,White,30,34481,12083,FL,0.29005197047941433
Male,Other,14,34474,12083,FL,-1.637725865555471
Female,White,85,34479,12083,FL,-0.2105347558988725
Male,Black,33,34478,12083,FL,0.47903134555839094
Female,White,37,34478,12083,FL,0.14066501838570705
Male,Other,11,34475,12083,FL,-2.353437352584984
Male,White,50,34474,12083,FL,-1.064445890410249
Female,White,38,34475,12083,FL,-1.5424843245345565
Female,Black,72,34483,12083,FL,-0.44387175209144514
Female,White,3,34477,12083,FL,0.22098648156649814
Female,Black,71,34475,12083,FL,0.026216300837544504
Female,Black,9,34483,12083,FL,-2.0242123031868657
Male,Black,69,34478,12083,FL,1.4621640283753254
Male,Black,88,34477,12083,FL,0.4219040928189766
Female,Black,25,34478,12083,FL,1.9157233767404496
Male,Other,85,34483,12083,FL,0.4622339082782173
Male,Other,73,34479,12083,FL,2.0758037610547406
Male,White,96,34475,12083,FL,-1.5042390907256131
Female,Other,74,34478,12083,FL,-0.12780008858533565
Female,White,79,34483,12083,FL,-1.9908755555510427
Female,Other,36,34480,12083,FL,-0.1449004635490554
Female,Black,4,34477,12083,FL,-0.0563494528264777
Female,White,50,34476,12083,FL,-0.8349420160163047
Male,Black,42,34483,12083,FL,0.7326106111623574
Male,Other,65,34480,12083,FL,0.5471176670906486
Female,Black,26,34476,12083,FL,0.3718504596339227
Male,White,69,34477,12083,FL,-0.4684374466775459
Male,Other,16,34478,12083,FL,1.0781778825310637
Male,Other,2,34476,12083,FL,-0.542290534709966
Female,Other,23,34474,12083,FL,1.259107903661973
Female,White,31,34478,12083,FL,-0.1924237687865658
Male,White,44,34478,12083,FL,-1.4486947759127209
Male,Other,67,34478,12083,FL,1.470389746035285
Male,Black,23,34479,12083,FL,-0.6834288225981863
Male,White,58,34474,12083,FL,0.010483216026899944
Male,White,19,34479,12083,FL,-0.5366029936101129
Female,Other,1,34474,12083,FL,-0.4845499744266666
Male,Other,81,34476,12083,FL,2.9617486503926957
Male,Other,58,34474,12083,FL,-0.009366421799661906
Female,Black,46,34475,12083,FL,0.07999591331234002
Female,White,38,34482,12083,FL,-1.2290028686260723
Male,Other,71,34475,12083,FL,-0.3463129706080318
Male,White,73,34475,12083,FL,-0.6743701379129788
Male,Other,91,34482,12083,FL,0.8161222928042582
Female,Other,4,34475,12083,FL,0.48735410171098414
Male,Black,9,34483,12083,FL,-1.9046888550864594
Female,Black,71,34474,12083,FL,-0.0462203052296041
Female,White,68,34482,12083,FL,-0.34560341205518474
Male,Black,3,34483,12083,FL,-0.32955142839870977
Female,Other,74,34482,12083,FL,0.6687051595221144
Female,White,96,34481,12083,FL,-1.1302835683131551
Female,White,37,34477,12083,FL,0.7350472481154635
Female,Black,82,34482,12083,FL,0.3239776172861489
Female,White,39,34479,12083,FL,2.3403475927141484
Female,Other,99,34480,12083,FL,1.483635075332307
Male,Other,24,34483,12083,FL,1.1051308862684999
Male,Other,25,34474,12083,FL,0.2732422084775889
Female,White,95,34480,12083,FL,-1.6418563963804058
Male,Black,98,34483,12083,FL,-2.846724913217063
Male,Black,30,34480,12083,FL,-2.142517167731811e-4
Male,White,39,34479,12083,FL,-1.9028159506377462
Female,Black,90,34475,12083,FL,-0.9541779746674602
Female,Other,66,34477,12083,FL,2.25122282393093
Female,Black,74,34477,12083,FL,0.42401031117417093
Female,Black,24,34479,12083,FL,-0.11009271807253768
Female,White,24,34476,12083,FL,0.24196826792769185
Male,Black,68,34474,12083,FL,-2.551380606599328
Male,White,21,34478,12083,FL,0.17777468003113944
Female,Black,73,34474,12083,FL,-2.4273751105421226
Male,White,68,34480,12083,FL,-1.2747418246908644
Female,Other,21,34474,12083,FL,0.5366240924155121
Female,White,34,34480,12083,FL,-0.044848759820853956
Female,Other,67,34474,12083,FL,0.4680996077850905
Male,Black,84,34477,12083,FL,2.0598755432121663
Female,White,18,34474,12083,FL,-0.9108198448838667
Male,Other,62,34478,12083,FL,-0.020340506325298824
Male,White,49,34482,12083,FL,-1.3493384791892975
Male,Other,44,34475,12083,FL,-0.5007929651318604
Female,Other,19,34479,12083,FL,-1.3066238517281346
Female,White,16,34483,12083,FL,-0.5979453286229461
Male,Other,92,34477,12083,FL,1.2030211576617362
Female,White,75,34474,12083,FL,-1.029014845115983
Female,Other,67,34474,12083,FL,-0.8996371894393806
Male,Other,68,34483,12083,FL,-0.1992277004914877
Female,White,20,34477,12083,FL,-0.1788616817540904
Female,Black,15,34480,12083,FL,-1.5587312007064016
Female,Other,72,34480,12083,FL,1.7849696731818456
Male,Black,2,34481,12083,FL,0.1988178151324585
Male,White,74,34480,12083,FL,0.3900595667960812
Male,Other,93,34479,12083,FL,-0.9185620011668556
Female,White,50,34483,12083,FL,-0.33662091424856455
Female,White,6,34474,12083,FL,-0.4406390110758588
Male,White,80,34477,12083,FL,-1.5735599972901193
Female,Other,39,34476,12083,FL,0.9469314970485558
Male,Black,36,34483,12083,FL,-1.439129212318891
Female,Black,59,34482,12083,FL,-0.2243581616910753
Female,Other,28,34480,12083,FL,1.0383682754950885
Female,Black,97,34477,12083,FL,0.8235957636380993
Female,White,68,34478,12083,FL,0.9706886434308565
Male,White,97,34475,12083,FL,-1.960827689723322
Male,White,70,34479,12083,FL,-0.7327232193600312
Female,Other,6,34480,12083,FL,-0.5267270039690544
Male,Other,4,34477,12083,FL,-0.3010570083057079
Female,Other,82,34475,12083,FL,-2.0375361877241907
Male,White,30,34476,12083,FL,-1.1945732205993882
Female,Other,54,34477,12083,FL,-0.00835790728143393
Male,Other,72,34481,12083,FL,1.468756743576813
Male,White,31,34481,12083,FL,1.3642392902982992
Male,Black,31,34483,12083,FL,0.4307064787094515
Female,White,73,34474,12083,FL,-2.1819298113874472
Male,Other,83,34479,12083,FL,-0.6774885989016493
Female,Other,73,34474,12083,FL,0.43810791133033267
Male,Other,19,34474,12083,FL,1.3857165983148527
Female,Black,36,34476,12083,FL,-0.12716957367097148
Male,Other,67,34481,12083,FL,1.6294467536786243
Female,White,23,34482,12083,FL,-0.28981450052246227
Male,Other,78,34480,12083,FL,0.4268578537149313
Female,White,87,34475,12083,FL,0.12168286020695462
Female,Black,80,34478,12083,FL,0.8924028006343621
Male,White,2,34481,12083,FL,0.10396948004817597
Female,Other,2,34483,12083,FL,-1.9693069188468912
Male,Black,38,34480,12083,FL,-0.7293760482797653
Female,White,28,34483,12083,FL,-0.47671096779835087
Male,Other,23,34478,12083,FL,-6.170348198587527e-4
Male,Other,80,34483,12083,FL,0.02921234334001327
Male,White,69,34480,12083,FL,-1.1686638867028893
Female,Black,0,34477,12083,FL,1.2254099009628807
Female,Black,88,34477,12083,FL,-0.6084540994866621
Female,White,74,34474,12083,FL,-0.4677460155570785
Male,White,45,34476,12083,FL,-0.6763377462806275
Female,White,60,34479,12083,FL,0.38882843186133187
Female,White,47,34480,12083,FL,1.305581020308066
Male,Black,21,34476,12083,FL,2.1977030163403537
Female,White,7,34480,12083,FL,-0.154196699209588
Male,Other,22,34479,12083,FL,-0.5283667565020791
Female,Black,73,34482,12083,FL,0.7503126348047373
Female,Other,11,34480,12083,FL,1.15959206717582
Male,Black,0,34474,12083,FL,-0.9997518621903969
Female,White,14,34474,12083,FL,0.5496258346919041
Female,White,17,34478,12083,FL,0.44518173140256556
Female,Black,71,34481,12083,FL,0.5921816697512918
Female,Black,69,34475,12083,FL,1.080303394465095
Female,Black,61,34482,12083,FL,-0.07459296825104979
Female,Other,67,34483,12083,FL,0.5699879018938288
Female,Black,13,34477,12083,FL,-0.3641367088834223
Male,Black,82,34479,12083,FL,-1.538639187106323
Female,Black,15,34482,12083,FL,0.0882518591209609
Male,Other,74,34479,12083,FL,1.6246671581559058
Female,White,15,34482,12083,FL,-2.087299436658977
Male,Other,7,34481,12083,FL,-0.744263619769931
Female,White,65,34482,12083,FL,-1.5577754824418641
Male,Black,10,34476,12083,FL,0.4751114221742515
Male,Other,80,34480,12083,FL,0.4137531623392462
Female,Other,90,34482,12083,FL,0.8255073458942357
Male,Black,80,34474,12083,FL,-0.4595978513145098
Female,Other,68,34479,12083,FL,-0.19353772014964044
Male,Other,41,34482,12083,FL,0.16212624739674258
Female,Other,45,34483,12083,FL,-1.4932649342141286
Female,White,12,34482,12083,FL,0.08099873481640008
Female,Black,11,34475,12083,FL,-2.274273331236963
Female,White,87,34476,12083,FL,-0.02315658580890595
Female,Black,34,34482,12083,FL,-0.48540053892444435
Female,Black,19,34474,12083,FL,-0.3105278049414005
Male,Other,3,34475,12083,FL,-1.8389326345496149
Male,Other,48,34480,12083,FL,1.1734898031797332
Female,Black,34,34482,12083,FL,-0.032093645852490776
Female,Other,72,34474,12083,FL,-0.027164260594642498
Female,White,5,34482,12083,FL,-1.3693743515606462
Male,Other,10,34477,12083,FL,-0.7724921557321586
Female,White,66,34478,12083,FL,1.375525601209314
Male,White,93,34477,12083,FL,-0.19081925783753
Female,Other,41,34474,12083,FL,1.7290151882439153
Female,Other,5,34482,12083,FL,-0.9302407994578892
Female,White,92,34476,12083,FL,1.4445701929401666
Male,White,18,34476,12083,FL,2.0728487362938286
Female,Other,41,34482,12083,FL,0.47428601631845846
Female,White,2,34483,12083,FL,-1.805334887582798
Female,Other,10,34480,12083,FL,-0.5563045719121578
Female,Other,27,34478,12083,FL,1.1002106536726608
Male,White,21,34475,12083,FL,-1.0327430819092078
Female,Black,11,34474,12083,FL,-1.7032382970884306
Male,White,9,34483,12083,FL,-4.034020950102569
Male,White,13,34476,12083,FL,-0.7099042442779818
Female,Other,66,34479,12083,FL,1.4787818631607135
Female,Other,12,34483,12083,FL,-0.7381640285183856
Female,Other,90,34477,12083,FL,1.6133202442922026
Male,White,28,34478,12083,FL,-0.9955120392081814
Male,Other,20,34481,12083,FL,1.4437097459854475
Female,Black,58,34479,12083,FL,1.0243064245641471
Male,Black,1,34475,12083,FL,-0.6578661253259607
Female,Other,52,34476,12083,FL,0.7935242689450271
Male,Other,12,34482,12083,FL,-0.6046683559670187
Female,White,73,34479,12083,FL,-0.004766259860679267
Female,White,23,34481,12083,FL,-0.5366476135927036
Male,White,88,34478,12083,FL,-0.8313073383317952
Female,Other,19,34474,12083,FL,0.6283281154638254
Male,White,42,34477,12083,FL,-0.27976936516835654
Female,Other,98,34476,12083,FL,-0.8471577029128552
Female,Black,25,34479,12083,FL,0.5182584208541462
Male,Other,88,34482,12083,FL,-0.5413095478418073
Male,Other,33,34483,12083,FL,0.32170979798361415
Male,Black,77,34476,12083,FL,1.1819369113297276
Female,Black,1,34483,12083,FL,0.07594290495918266
Female,White,99,34479,12083,FL,-1.3923980189915588
Female,Black,67,34478,12083,FL,0.46063690741541147
Male,Black,50,34476,12083,FL,-0.33379668950387953
Male,Black,73,34482,12083,FL,-1.9022228700736594
Female,Black,42,34475,12083,FL,-0.8542826620235846
Female,White,86,34474,12083,FL,0.20536678822075116
Male,Black,23,34477,12083,FL,1.2141543103702277
Female,White,12,34481,12083,FL,0.1100464550777488
Male,Black,73,34481,12083,FL,2.1669762939694004
Female,White,34,34477,12083,FL,-1.3562286437436257
Female,White,14,34481,12083,FL,-1.685048293875759
Female,Black,27,34483,12083,FL,0.09722255475022099
Female,White,31,34480,12083,FL,-0.8988536333450001
Male,Other,80,34479,12083,FL,1.0760778950196914
Male,Other,60,34482,12083,FL,1.4134564551298379
Female,Other,62,34478,12083,FL,1.662542598346593
Female,Other,78,34477,12083,FL,2.0905451141898226
Male,Other,71,34480,12083,FL,0.8054805928001564
Male,Black,92,34478,12083,FL,0.36991077112681275
Female,Black,16,34476,12083,FL,-1.6764960749668778
Female,Other,71,34482,12083,FL,2.9613783922608716
Male,White,62,34480,12083,FL,-1.900879599071004
Male,Black,29,34475,12083,FL,-0.2908825375573537
Male,Black,100,34474,12083,FL,-0.5429934356069395
Male,Black,28,34476,12083,FL,0.6619801745340486
Female,White,61,34477,12083,FL,0.10873028745444946
Male,Black,67,34474,12083,FL,-1.6096917621029858
Female,Black,74,34479,12083,FL,0.26683427928583453
Male,Black,70,34481,12083,FL,1.0921043829716106
Female,White,13,34482,12083,FL,-1.2348934582935325
Female,White,9,34474,12083,FL,-1.4646525694395687
Female,Other,28,34475,12083,FL,0.032338651311029296
Male,White,18,34482,12083,FL,-0.9552245219082494
Female,Other,61,34474,12083,FL,0.016646869632823538
Male,White,8,34480,12083,FL,-1.7064336271364435
Male,Other,5,34476,12083,FL,1.7615693382765107
Female,White,69,34477,12083,FL,-1.1399220900931657
Male,Other,11,34474,12083,FL,0.33742590350159785
Male,Black,8,34482,12083,FL,-2.549042430625245
Female,Other,69,34483,12083,FL,2.1639654682623277
Female,White,28,34475,12083,FL,-1.246422828665029
Female,Black,60,34475,12083,FL,1.8380306077778923
Female,Black,70,34476,12083,FL,1.1007883746785605
Female,Black,100,34476,12083,FL,0.9082206916343789
Female,Other,36,34482,12083,FL,2.1062728302691425
Male,White,31,34483,12083,FL,-1.2658638747518505
Male,Black,77,34479,12083,FL,0.24527481385658934
Female,Other,68,34482,12083,FL,0.3121162548318027
Female,Black,17,34482,12083,FL,1.3217284123960789
Female,Other,74,34477,12083,FL,1.428411791837942
Male,White,92,34480,12083,FL,-1.5068090004806887
Female,White,92,34480,12083,FL,-0.35111864396184256
Male,Other,14,34479,12083,FL,-0.9428545466045344
Male,White,66,34475,12083,FL,0.49002850476994275
Male,Other,74,34483,12083,FL,-0.014413507643309675
Male,Black,66,34478,12083,FL,2.903277613967117
Male,Black,92,34480,12083,FL,-1.8014257490964622
Female,White,67,34483,12083,FL,0.801798556989289
Female,Black,65,34481,12083,FL,0.7107345026011818
Female,Black,7,34475,12083,FL,-4.012817727981194
Female,Other,93,34479,12083,FL,0.7142293593217577
Male,Black,26,34479,12083,FL,-1.7290635456429002
Female,Black,6,34477,12083,FL,-0.10930148298504389
Male,Other,20,34476,12083,FL,2.2048207537458238
Male,Black,77,34483,12083,FL,-0.15193147104263338
Female,Black,14,34477,12083,FL,0.4055801435821899
Female,Black,10,34475,12083,FL,-2.874517754007491
Female,White,67,34482,12083,FL,-0.9012288112223535
Female,Other,69,34477,12083,FL,1.3972313396987237
Male,Black,95,34479,12083,FL,1.0538430373892955
Male,Black,47,34477,12083,FL,-0.7532599030255418
Male,White,27,34479,12083,FL,0.1321537076842525
Male,Other,83,34474,12083,FL,-1.8329527345863899
Male,Black,9,34479,12083,FL,-0.27253082153955527
Male,Black,56,34483,12083,FL,0.1202303834823677
Female,White,74,34479,12083,FL,1.2750205110579231
Male,White,66,34477,12083,FL,0.9444023273427862
Male,Black,67,34476,12083,FL,0.4887044849273005
Female,Black,12,34476,12083,FL,0.8700045686265282
Male,White,71,34475,12083,FL,0.3185543877074458
Male,White,67,34475,12083,FL,-0.3217714222442216
Female,Other,21,34474,12083,FL,-0.289735495517376
Female,White,72,34481,12083,FL,-0.0714258318914478
Female,White,68,34478,12083,FL,0.24097661062935466
Male,Other,72,34482,12083,FL,0.42077116479407306
Male,Black,46,34483,12083,FL,-1.1597982879412316
Female,Other,28,34480,12083,FL,-1.5521954690586706
Male,Black,31,34481,12083,FL,2.8512616217952322
Male,Other,93,34475,12083,FL,1.4158780935737516
Male,White,72,34478,12083,FL,0.19937210531468091
Female,Other,15,34479,12083,FL,-0.7138951163348146
Female,Other,88,34483,12083,FL,-0.557910464017636
Female,Black,45,34483,12083,FL,-0.5305756378792963
Male,White,67,34481,12083,FL,0.8090910211488719
Female,Black,16,34482,12083,FL,0.531856854967691
Female,Other,69,34482,12083,FL,-0.590707918924591
Male,White,14,34474,12083,FL,-1.4447611704715533
Female,Black,23,34480,12083,FL,0.897675820290055
Female,White,98,34481,12083,FL,-0.33653060230123816
Male,White,74,34476,12083,FL,0.7344745278487308
Female,White,9,34474,12083,FL,-2.5165294621062864
Female,White,81,34481,12083,FL,0.5490274799622044
Male,Black,69,34482,12083,FL,-0.7644099996199537
Female,White,14,34477,12083,FL,0.5667919524486047
Female,White,30,34481,12083,FL,3.228264397494159
Female,Black,13,34483,12083,FL,0.31700029067774715
Male,Black,10,34476,12083,FL,0.5298182010584782
Female,Other,71,34478,12083,FL,2.3199343637902294
Female,White,69,34482,12083,FL,-1.5166973947456739
Male,Black,78,34479,12083,FL,-1.1220492315284731
Female,Black,11,34481,12083,FL,-0.5597906825190461
Female,Other,75,34479,12083,FL,2.5278204708045964
Male,Black,21,34477,12083,FL,1.0931831112161665
Female,Black,3,34478,12083,FL,-0.7496047091852653
Male,Black,40,34482,12083,FL,1.3543137641876928
Female,Black,56,34475,12083,FL,1.466799307317685
Female,Other,69,34482,12083,FL,0.7148863038077693
Female,Black,66,34476,12083,FL,1.3388919264070982
Female,Black,8,34481,12083,FL,0.537456047807644
Male,Other,96,34476,12083,FL,2.0899746573418665
Female,Black,3,34476,12083,FL,-0.021243956984060036
Female,Other,31,34479,12083,FL,1.181559984283812
Male,White,97,34477,12083,FL,-0.683957688800366
Female,Other,2,34481,12083,FL,1.9362750529190877
Female,Other,93,34475,12083,FL,0.23220581674091995
Male,Black,22,34477,12083,FL,1.3651383873419816
Female,Black,31,34477,12083,FL,0.9463354814847821
Female,White,70,34475,12083,FL,-1.671297135923158
Female,White,72,34475,12083,FL,-2.053114395725916
Male,Other,8,34479,12083,FL,-1.545164969910568
Female,Black,32,34478,12083,FL,0.48718150485335937
Male,Other,37,34482,12083,FL,0.1851925953091565
Female,Other,8,34476,12083,FL,-0.9502163187536619
Female,White,47,34480,12083,FL,-0.31305123083779807
Male,Other,53,34481,12083,FL,0.6731467240258298
Male,White,46,34474,12083,FL,-1.0494526051455708
Female,Other,86,34482,12083,FL,0.6654550322186943
Female,Other,21,34476,12083,FL,2.330124271418663
Female,Black,69,34475,12083,FL,0.5641117010953972
Female,White,19,34476,12083,FL,-0.3610347368813362
Female,Black,71,34483,12083,FL,-0.15835077955207857
Female,White,32,34481,12083,FL,0.23730198036368808
Male,Black,12,34482,12083,FL,-0.22719644892935886
Male,Other,1,34477,12083,FL,-0.06339998425115556
Female,Black,34,34481,12083,FL,0.520053548811648
Female,Other,16,34480,12083,FL,-1.8129181707586932
Female,White,85,34475,12083,FL,-0.3896497882874519
Female,Other,43,34476,12083,FL,-0.16491534912714423
Male,Other,72,34476,12083,FL,1.199740250719798
Female,Other,52,34482,12083,FL,-1.2865272237762047
Female,Other,84,34480,12083,FL,-1.70987186881504
Male,Black,21,34478,12083,FL,-0.03171513742360149
Female,Other,22,34477,12083,FL,2.8484963441397877
Male,Black,61,34474,12083,FL,-0.6432484638103718
Male,Black,71,34481,12083,FL,0.6789068660118068
Male,Other,90,34480,12083,FL,-0.03926423931430145
Female,Other,18,34476,12083,FL,0.5261040057734232
Male,Black,12,34474,12083,FL,0.42781272885451105
Male,Black,88,34477,12083,FL,-0.20177240620070058
Male,Other,77,34481,12083,FL,1.0743483157635683
Male,Other,77,34478,12083,FL,1.2577440933449604
Male,Black,31,34481,12083,FL,0.8882189240061359
Male,White,88,34477,12083,FL,-1.549113118608827
Male,White,7,34482,12083,FL,-0.9357430642976593
Male,White,74,34480,12083,FL,-0.2650093041185517
Female,White,20,34480,12083,FL,-0.944381734942628
Male,White,3,34477,12083,FL,0.5829876264508256
Male,Black,38,34474,12083,FL,0.08189106551246117
Male,Black,34,34480,12083,FL,-0.22567368580166797
Female,White,72,34479,12083,FL,-0.08528511880729105
Male,White,41,34478,12083,FL,-2.1457009572056625
Female,Other,17,34478,12083,FL,-0.028916300200109324
Female,Other,90,34480,12083,FL,-1.2224494677082491
Male,Black,63,34478,12083,FL,1.7268650327152406
Male,Other,38,34482,12083,FL,-1.6275999608465022
