sex,race,age,time,zip,date,total,positive
Female,Other,75+,8,28519,2020-02-17,3,0
Female,Other,75+,8,28520,2020-02-17,2,0
Female,Other,75+,8,28521,2020-02-17,3,0
Female,Other,75+,8,28522,2020-02-17,2,0
Female,Other,75+,8,28523,2020-02-17,6,0
Female,Other,75+,9,28512,2020-02-24,2,0
Female,Other,75+,9,28513,2020-02-24,2,0
Female,Other,75+,9,28515,2020-02-24,2,0
Female,Other,75+,9,28516,2020-02-24,2,0
Female,Other,75+,9,28518,2020-02-24,3,0
Female,Other,75+,9,28519,2020-02-24,1,0
Female,Other,75+,9,28520,2020-02-24,1,0
Female,Other,75+,9,28521,2020-02-24,1,0
Female,Other,75+,9,28522,2020-02-24,3,0
Female,Other,75+,9,28523,2020-02-24,1,0
Female,Other,75+,10,28512,2020-03-02,4,0
Female,Other,75+,10,28513,2020-03-02,3,0
Female,Other,75+,10,28515,2020-03-02,2,0
Female,Other,75+,10,28516,2020-03-02,1,0
Female,Other,75+,10,28519,2020-03-02,4,0
Female,Other,75+,10,28520,2020-03-02,7,0
Female,Other,75+,10,28522,2020-03-02,7,0
Female,Other,75+,10,28523,2020-03-02,2,0
Female,Other,75+,11,28512,2020-03-09,2,0
Female,Other,75+,11,28513,2020-03-09,2,0
Female,Other,75+,11,28516,2020-03-09,2,0
Female,Other,75+,11,28518,2020-03-09,1,0
Female,Other,75+,11,28519,2020-03-09,2,0
Female,Other,75+,11,28520,2020-03-09,2,0
Female,Other,75+,11,28521,2020-03-09,4,0
Female,Other,75+,11,28522,2020-03-09,4,0
Female,Other,75+,11,28523,2020-03-09,3,0
Female,Other,75+,12,28512,2020-03-16,7,1
Female,Other,75+,12,28513,2020-03-16,2,0
Female,Other,75+,12,28515,2020-03-16,6,0
Female,Other,75+,12,28516,2020-03-16,5,1
Female,Other,75+,12,28518,2020-03-16,3,0
Female,Other,75+,12,28519,2020-03-16,2,0
Female,Other,75+,12,28520,2020-03-16,4,0
Female,Other,75+,12,28521,2020-03-16,2,1
Female,Other,75+,12,28522,2020-03-16,4,0
Female,Other,75+,12,28523,2020-03-16,6,0
Female,White,0-17,1,28512,2019-12-30,4,0
Female,White,0-17,1,28513,2019-12-30,1,0
Female,White,0-17,1,28515,2019-12-30,3,0
Female,White,0-17,1,28516,2019-12-30,2,0
Female,White,0-17,1,28518,2019-12-30,4,0
Female,White,0-17,1,28519,2019-12-30,2,0
Female,White,0-17,1,28520,2019-12-30,1,0
Female,White,0-17,1,28521,2019-12-30,1,0
Female,White,0-17,1,28522,2019-12-30,2,0
Female,White,0-17,1,28523,2019-12-30,5,0
Female,White,0-17,2,28512,2020-01-06,2,0
Female,White,0-17,2,28513,2020-01-06,2,0
Female,White,0-17,2,28515,2020-01-06,2,0
Female,White,0-17,2,28516,2020-01-06,4,0
Female,White,0-17,2,28518,2020-01-06,2,0
Female,White,0-17,2,28519,2020-01-06,8,0
Female,White,0-17,2,28520,2020-01-06,5,0
Female,White,0-17,2,28521,2020-01-06,3,0
Female,White,0-17,2,28522,2020-01-06,3,0
Female,White,0-17,2,28523,2020-01-06,2,0
Female,White,0-17,3,28512,2020-01-13,4,0
Female,White,0-17,3,28513,2020-01-13,2,0
Female,White,0-17,3,28515,2020-01-13,3,0
Female,White,0-17,3,28516,2020-01-13,2,0
Female,White,0-17,3,28518,2020-01-13,6,0
Female,White,0-17,3,28519,2020-01-13,1,0
Female,White,0-17,3,28520,2020-01-13,2,0
Female,White,0-17,3,28521,2020-01-13,5,0
Female,White,0-17,3,28522,2020-01-13,7,0
Female,White,0-17,3,28523,2020-01-13,2,0
Female,White,0-17,4,28512,2020-01-20,6,0
Female,White,0-17,4,28513,2020-01-20,2,0
Female,White,0-17,4,28515,2020-01-20,5,0
Female,White,0-17,4,28516,2020-01-20,2,0
Female,White,0-17,4,28518,2020-01-20,4,0
Female,White,0-17,4,28519,2020-01-20,2,0
Female,White,0-17,4,28520,2020-01-20,3,0
Female,White,0-17,4,28522,2020-01-20,2,0
Female,White,0-17,4,28523,2020-01-20,6,0
Female,White,0-17,5,28512,2020-01-27,3,0
Female,White,0-17,5,28513,2020-01-27,3,0
Female,White,0-17,5,28515,2020-01-27,2,0
Female,White,0-17,5,28516,2020-01-27,3,0
Female,White,0-17,5,28518,2020-01-27,4,0
Female,White,0-17,5,28520,2020-01-27,7,0
Female,White,0-17,5,28521,2020-01-27,2,0
Female,White,0-17,5,28522,2020-01-27,1,0
Female,White,0-17,5,28523,2020-01-27,4,0
Female,White,0-17,6,28513,2020-02-03,2,0
Female,White,0-17,6,28515,2020-02-03,3,0
Female,White,0-17,6,28516,2020-02-03,4,0
Female,White,0-17,6,28518,2020-02-03,2,0
Female,White,0-17,6,28519,2020-02-03,1,0
Female,White,0-17,6,28520,2020-02-03,3,0
Female,White,0-17,6,28521,2020-02-03,2,0
Female,White,0-17,6,28522,2020-02-03,2,0
Female,White,0-17,6,28523,2020-02-03,2,0
Female,White,0-17,7,28512,2020-02-10,4,0
Female,White,0-17,7,28513,2020-02-10,5,1
Female,White,0-17,7,28515,2020-02-10,3,0
Female,White,0-17,7,28516,2020-02-10,3,0
Female,White,0-17,7,28518,2020-02-10,4,0
Female,White,0-17,7,28519,2020-02-10,3,0
Female,White,0-17,7,28520,2020-02-10,2,0
Female,White,0-17,7,28521,2020-02-10,3,0
Female,White,0-17,7,28522,2020-02-10,2,0
Female,White,0-17,7,28523,2020-02-10,4,0
Female,White,0-17,8,28512,2020-02-17,1,0
Female,White,0-17,8,28513,2020-02-17,3,0
Female,White,0-17,8,28515,2020-02-17,2,0
Female,White,0-17,8,28516,2020-02-17,5,0
Female,White,0-17,8,28518,2020-02-17,2,0
Female,White,0-17,8,28519,2020-02-17,4,0
Female,White,0-17,8,28521,2020-02-17,4,0
Female,White,0-17,8,28522,2020-02-17,2,0
Female,White,0-17,8,28523,2020-02-17,2,0
Female,White,0-17,9,28512,2020-02-24,5,0
Female,White,0-17,9,28513,2020-02-24,3,0
Female,White,0-17,9,28515,2020-02-24,1,0
Female,White,0-17,9,28516,2020-02-24,1,0
Female,White,0-17,9,28518,2020-02-24,3,0
Female,White,0-17,9,28519,2020-02-24,3,0
Female,White,0-17,9,28520,2020-02-24,4,0
Female,White,0-17,9,28521,2020-02-24,4,0
Female,White,0-17,9,28522,2020-02-24,2,0
Female,White,0-17,10,28513,2020-03-02,1,0
Female,White,0-17,10,28515,2020-03-02,2,0
Female,White,0-17,10,28516,2020-03-02,4,0
Female,White,0-17,10,28518,2020-03-02,1,0
Female,White,0-17,10,28519,2020-03-02,4,0
Female,White,0-17,10,28520,2020-03-02,1,0
Female,White,0-17,10,28521,2020-03-02,2,0
Female,White,0-17,10,28522,2020-03-02,1,0
Female,White,0-17,10,28523,2020-03-02,5,0
Female,White,0-17,11,28512,2020-03-09,3,0
Female,White,0-17,11,28513,2020-03-09,3,0
Female,White,0-17,11,28515,2020-03-09,3,0
Female,White,0-17,11,28516,2020-03-09,3,0
Female,White,0-17,11,28518,2020-03-09,2,0
Female,White,0-17,11,28519,2020-03-09,3,0
Female,White,0-17,11,28520,2020-03-09,3,0
Female,White,0-17,11,28521,2020-03-09,2,0
Female,White,0-17,11,28522,2020-03-09,1,0
Female,White,0-17,12,28512,2020-03-16,4,0
Female,White,0-17,12,28513,2020-03-16,1,0
Female,White,0-17,12,28515,2020-03-16,3,0
Female,White,0-17,12,28516,2020-03-16,4,0
Female,White,0-17,12,28518,2020-03-16,5,1
Female,White,0-17,12,28519,2020-03-16,2,0
Female,White,0-17,12,28520,2020-03-16,5,0
Female,White,0-17,12,28521,2020-03-16,3,0
Female,White,0-17,12,28522,2020-03-16,4,0
Female,White,0-17,12,28523,2020-03-16,6,0
Female,White,18-34,1,28512,2019-12-30,5,0
Female,White,18-34,1,28513,2019-12-30,5,0
Female,White,18-34,1,28515,2019-12-30,4,0
Female,White,18-34,1,28516,2019-12-30,4,1
Female,White,18-34,1,28518,2019-12-30,4,0
Female,White,18-34,1,28519,2019-12-30,2,1
Female,White,18-34,1,28520,2019-12-30,3,0
Female,White,18-34,1,28521,2019-12-30,5,0
Female,White,18-34,1,28523,2019-12-30,4,0
Female,White,18-34,2,28512,2020-01-06,2,0
Female,White,18-34,2,28513,2020-01-06,5,0
Female,White,18-34,2,28515,2020-01-06,5,0
Female,White,18-34,2,28516,2020-01-06,4,0
Female,White,18-34,2,28519,2020-01-06,2,0
Female,White,18-34,2,28520,2020-01-06,3,0
Female,White,18-34,2,28521,2020-01-06,1,0
Female,White,18-34,2,28522,2020-01-06,2,0
Female,White,18-34,2,28523,2020-01-06,2,0
Female,White,18-34,3,28512,2020-01-13,5,0
Female,White,18-34,3,28513,2020-01-13,4,0
Female,White,18-34,3,28515,2020-01-13,8,1
Female,White,18-34,3,28516,2020-01-13,4,0
Female,White,18-34,3,28519,2020-01-13,5,0
Female,White,18-34,3,28521,2020-01-13,1,0
Female,White,18-34,3,28522,2020-01-13,4,0
Female,White,18-34,3,28523,2020-01-13,5,0
Female,White,18-34,4,28512,2020-01-20,3,0
Female,White,18-34,4,28513,2020-01-20,3,0
Female,White,18-34,4,28515,2020-01-20,4,0
Female,White,18-34,4,28516,2020-01-20,5,0
Female,White,18-34,4,28518,2020-01-20,3,0
Female,White,18-34,4,28519,2020-01-20,5,0
Female,White,18-34,4,28520,2020-01-20,1,0
Female,White,18-34,4,28521,2020-01-20,3,0
Female,White,18-34,4,28523,2020-01-20,6,0
Female,White,18-34,5,28512,2020-01-27,2,0
Female,White,18-34,5,28513,2020-01-27,3,0
Female,White,18-34,5,28515,2020-01-27,4,0
Female,White,18-34,5,28516,2020-01-27,2,0
Female,White,18-34,5,28519,2020-01-27,2,0
Female,White,18-34,5,28520,2020-01-27,3,0
Female,White,18-34,5,28521,2020-01-27,5,0
Female,White,18-34,5,28523,2020-01-27,6,0
Female,White,18-34,6,28512,2020-02-03,1,0
Female,White,18-34,6,28513,2020-02-03,3,0
Female,White,18-34,6,28515,2020-02-03,3,0
Female,White,18-34,6,28516,2020-02-03,4,0
Female,White,18-34,6,28518,2020-02-03,4,0
Female,White,18-34,6,28519,2020-02-03,3,1
Female,White,18-34,6,28520,2020-02-03,1,0
Female,White,18-34,6,28521,2020-02-03,5,0
Female,White,18-34,6,28522,2020-02-03,2,0
Female,White,18-34,6,28523,2020-02-03,1,0
Female,White,18-34,7,28512,2020-02-10,5,0
Female,White,18-34,7,28513,2020-02-10,3,0
Female,White,18-34,7,28515,2020-02-10,5,0
Female,White,18-34,7,28516,2020-02-10,3,0
Female,White,18-34,7,28518,2020-02-10,3,1
Female,White,18-34,7,28519,2020-02-10,4,0
Female,White,18-34,7,28520,2020-02-10,4,0
Female,White,18-34,7,28522,2020-02-10,1,0
Female,White,18-34,7,28523,2020-02-10,2,0
Female,White,18-34,8,28512,2020-02-17,2,0
Female,White,18-34,8,28513,2020-02-17,2,0
Female,White,18-34,8,28515,2020-02-17,4,1
Female,White,18-34,8,28516,2020-02-17,6,0
Female,White,18-34,8,28518,2020-02-17,1,0
Female,White,18-34,8,28519,2020-02-17,3,0
Female,White,18-34,8,28520,2020-02-17,3,0
Female,White,18-34,8,28521,2020-02-17,4,1
Female,White,18-34,8,28522,2020-02-17,3,1
Female,White,18-34,8,28523,2020-02-17,5,0
Female,White,18-34,9,28512,2020-02-24,1,0
Female,White,18-34,9,28513,2020-02-24,7,1
Female,White,18-34,9,28515,2020-02-24,4,0
Female,White,18-34,9,28516,2020-02-24,5,0
Female,White,18-34,9,28518,2020-02-24,3,0
Female,White,18-34,9,28519,2020-02-24,3,1
Female,White,18-34,9,28520,2020-02-24,4,0
Female,White,18-34,9,28521,2020-02-24,5,0
Female,White,18-34,9,28522,2020-02-24,1,0
Female,White,18-34,9,28523,2020-02-24,3,0
Female,White,18-34,10,28512,2020-03-02,1,0
Female,White,18-34,10,28513,2020-03-02,1,0
Female,White,18-34,10,28515,2020-03-02,3,0
Female,White,18-34,10,28516,2020-03-02,3,0
Female,White,18-34,10,28518,2020-03-02,2,0
Female,White,18-34,10,28519,2020-03-02,3,0
Female,White,18-34,10,28520,2020-03-02,3,0
Female,White,18-34,10,28521,2020-03-02,3,0
Female,White,18-34,10,28522,2020-03-02,1,0
Female,White,18-34,10,28523,2020-03-02,6,0
Female,White,18-34,11,28512,2020-03-09,3,0
Female,White,18-34,11,28515,2020-03-09,2,0
Female,White,18-34,11,28516,2020-03-09,2,0
Female,White,18-34,11,28518,2020-03-09,3,0
Female,White,18-34,11,28519,2020-03-09,3,0
Female,White,18-34,11,28520,2020-03-09,2,0
Female,White,18-34,11,28521,2020-03-09,2,0
Female,White,18-34,11,28522,2020-03-09,2,0
Female,White,18-34,11,28523,2020-03-09,4,0
Female,White,18-34,12,28512,2020-03-16,1,0
Female,White,18-34,12,28513,2020-03-16,1,0
Female,White,18-34,12,28515,2020-03-16,3,0
Female,White,18-34,12,28516,2020-03-16,4,0
Female,White,18-34,12,28518,2020-03-16,6,0
Female,White,18-34,12,28519,2020-03-16,4,0
Female,White,18-34,12,28520,2020-03-16,3,0
Female,White,18-34,12,28521,2020-03-16,2,1
Female,White,18-34,12,28522,2020-03-16,1,0
Female,White,18-34,12,28523,2020-03-16,2,0
Female,White,35-64,1,28512,2019-12-30,4,0
Female,White,35-64,1,28513,2019-12-30,4,0
Female,White,35-64,1,28515,2019-12-30,2,0
Female,White,35-64,1,28516,2019-12-30,2,0
Female,White,35-64,1,28518,2019-12-30,2,0
Female,White,35-64,1,28519,2019-12-30,3,0
Female,White,35-64,1,28520,2019-12-30,4,0
Female,White,35-64,1,28521,2019-12-30,5,1
Female,White,35-64,2,28512,2020-01-06,5,0
Female,White,35-64,2,28513,2020-01-06,3,0
Female,White,35-64,2,28515,2020-01-06,2,0
Female,White,35-64,2,28516,2020-01-06,4,0
Female,White,35-64,2,28518,2020-01-06,4,0
Female,White,35-64,2,28519,2020-01-06,1,0
Female,White,35-64,2,28520,2020-01-06,1,0
Female,White,35-64,2,28521,2020-01-06,3,0
Female,White,35-64,2,28522,2020-01-06,4,0
Female,White,35-64,2,28523,2020-01-06,1,0
Female,White,35-64,3,28512,2020-01-13,2,0
Female,White,35-64,3,28515,2020-01-13,2,0
Female,White,35-64,3,28516,2020-01-13,2,0
Female,White,35-64,3,28518,2020-01-13,1,0
Female,White,35-64,3,28520,2020-01-13,6,0
Female,White,35-64,3,28521,2020-01-13,2,0
Female,White,35-64,3,28522,2020-01-13,2,0
Female,White,35-64,3,28523,2020-01-13,5,0
Female,White,35-64,4,28513,2020-01-20,4,0
Female,White,35-64,4,28515,2020-01-20,4,0
Female,White,35-64,4,28516,2020-01-20,1,0
Female,White,35-64,4,28518,2020-01-20,1,0
Female,White,35-64,4,28521,2020-01-20,3,0
Female,White,35-64,4,28522,2020-01-20,1,0
Female,White,35-64,4,28523,2020-01-20,4,0
Female,White,35-64,5,28512,2020-01-27,2,0
Female,White,35-64,5,28513,2020-01-27,1,0
Female,White,35-64,5,28515,2020-01-27,2,0
Female,White,35-64,5,28516,2020-01-27,1,0
Female,White,35-64,5,28519,2020-01-27,8,0
Female,White,35-64,5,28520,2020-01-27,1,0
Female,White,35-64,5,28521,2020-01-27,4,0
Female,White,35-64,5,28522,2020-01-27,6,0
Female,White,35-64,6,28513,2020-02-03,5,0
Female,White,35-64,6,28516,2020-02-03,2,0
Female,White,35-64,6,28518,2020-02-03,4,0
Female,White,35-64,6,28519,2020-02-03,8,0
Female,White,35-64,6,28520,2020-02-03,2,0
Female,White,35-64,6,28521,2020-02-03,5,0
Female,White,35-64,6,28522,2020-02-03,1,0
Female,White,35-64,6,28523,2020-02-03,1,0
Female,White,35-64,7,28512,2020-02-10,5,0
Female,White,35-64,7,28513,2020-02-10,3,0
Female,White,35-64,7,28515,2020-02-10,2,0
Female,White,35-64,7,28516,2020-02-10,4,0
Female,White,35-64,7,28518,2020-02-10,3,0
Female,White,35-64,7,28519,2020-02-10,1,0
Female,White,35-64,7,28520,2020-02-10,5,0
Female,White,35-64,7,28521,2020-02-10,2,1
Female,White,35-64,7,28522,2020-02-10,4,0
Female,White,35-64,7,28523,2020-02-10,3,0
Female,White,35-64,8,28512,2020-02-17,6,0
Female,White,35-64,8,28513,2020-02-17,1,0
Female,White,35-64,8,28515,2020-02-17,3,0
Female,White,35-64,8,28516,2020-02-17,3,0
Female,White,35-64,8,28518,2020-02-17,4,1
Female,White,35-64,8,28519,2020-02-17,1,0
Female,White,35-64,8,28520,2020-02-17,2,0
Female,White,35-64,8,28521,2020-02-17,4,0
Female,White,35-64,8,28522,2020-02-17,5,0
Female,White,35-64,8,28523,2020-02-17,2,0
Female,White,35-64,9,28513,2020-02-24,3,0
Female,White,35-64,9,28515,2020-02-24,2,1
Female,White,35-64,9,28516,2020-02-24,1,0
Female,White,35-64,9,28518,2020-02-24,3,0
Female,White,35-64,9,28519,2020-02-24,1,0
Female,White,35-64,9,28520,2020-02-24,1,0
Female,White,35-64,9,28521,2020-02-24,5,0
Female,White,35-64,9,28522,2020-02-24,4,0
Female,White,35-64,9,28523,2020-02-24,4,0
Female,White,35-64,10,28512,2020-03-02,2,0
Female,White,35-64,10,28513,2020-03-02,4,0
Female,White,35-64,10,28515,2020-03-02,4,0
Female,White,35-64,10,28516,2020-03-02,5,1
Female,White,35-64,10,28518,2020-03-02,3,0
Female,White,35-64,10,28519,2020-03-02,5,0
Female,White,35-64,10,28520,2020-03-02,3,0
Female,White,35-64,10,28521,2020-03-02,3,0
Female,White,35-64,10,28522,2020-03-02,2,0
Female,White,35-64,10,28523,2020-03-02,3,0
Female,White,35-64,11,28512,2020-03-09,1,0
Female,White,35-64,11,28515,2020-03-09,3,0
Female,White,35-64,11,28516,2020-03-09,1,0
Female,White,35-64,11,28518,2020-03-09,2,0
Female,White,35-64,11,28519,2020-03-09,7,0
Female,White,35-64,11,28520,2020-03-09,2,0
Female,White,35-64,11,28521,2020-03-09,1,0
Female,White,35-64,11,28522,2020-03-09,3,0
Female,White,35-64,11,28523,2020-03-09,5,0
Female,White,35-64,12,28512,2020-03-16,3,0
Female,White,35-64,12,28513,2020-03-16,3,0
Female,White,35-64,12,28515,2020-03-16,6,0
Female,White,35-64,12,28516,2020-03-16,1,1
Female,White,35-64,12,28518,2020-03-16,1,1
Female,White,35-64,12,28519,2020-03-16,4,0
Female,White,35-64,12,28520,2020-03-16,2,0
Female,White,35-64,12,28521,2020-03-16,2,0
Female,White,35-64,12,28522,2020-03-16,4,0
Female,White,35-64,12,28523,2020-03-16,2,0
Female,White,65-74,1,28512,2019-12-30,2,0
Female,White,65-74,1,28513,2019-12-30,3,0
Female,White,65-74,1,28515,2019-12-30,1,0
Female,White,65-74,1,28518,2019-12-30,5,0
Female,White,65-74,1,28519,2019-12-30,1,0
Female,White,65-74,1,28522,2019-12-30,2,0
Female,White,65-74,1,28523,2019-12-30,4,0
Female,White,65-74,2,28512,2020-01-06,1,0
Female,White,65-74,2,28513,2020-01-06,2,0
Female,White,65-74,2,28515,2020-01-06,3,0
Female,White,65-74,2,28516,2020-01-06,1,0
Female,White,65-74,2,28518,2020-01-06,3,0
Female,White,65-74,2,28519,2020-01-06,1,0
Female,White,65-74,2,28520,2020-01-06,4,0
Female,White,65-74,2,28521,2020-01-06,4,0
Female,White,65-74,2,28522,2020-01-06,3,0
Female,White,65-74,2,28523,2020-01-06,3,0
Female,White,65-74,3,28512,2020-01-13,5,0
Female,White,65-74,3,28513,2020-01-13,7,0
Female,White,65-74,3,28515,2020-01-13,5,1
Female,White,65-74,3,28516,2020-01-13,1,1
Female,White,65-74,3,28518,2020-01-13,2,0
Female,White,65-74,3,28519,2020-01-13,5,0
Female,White,65-74,3,28520,2020-01-13,3,0
Female,White,65-74,3,28521,2020-01-13,2,0
Female,White,65-74,3,28522,2020-01-13,2,0
Female,White,65-74,3,28523,2020-01-13,2,0
Female,White,65-74,4,28512,2020-01-20,2,0
Female,White,65-74,4,28513,2020-01-20,2,0
Female,White,65-74,4,28515,2020-01-20,2,0
Female,White,65-74,4,28516,2020-01-20,7,0
Female,White,65-74,4,28518,2020-01-20,4,0
Female,White,65-74,4,28519,2020-01-20,4,0
Female,White,65-74,4,28520,2020-01-20,4,0
Female,White,65-74,4,28521,2020-01-20,3,0
Female,White,65-74,4,28522,2020-01-20,4,0
Female,White,65-74,4,28523,2020-01-20,2,0
Female,White,65-74,5,28512,2020-01-27,2,0
Female,White,65-74,5,28513,2020-01-27,1,0
Female,White,65-74,5,28515,2020-01-27,6,0
Female,White,65-74,5,28516,2020-01-27,3,0
Female,White,65-74,5,28518,2020-01-27,5,0
Female,White,65-74,5,28519,2020-01-27,4,0
Female,White,65-74,5,28520,2020-01-27,4,0
Female,White,65-74,5,28521,2020-01-27,1,0
Female,White,65-74,5,28522,2020-01-27,1,0
Female,White,65-74,5,28523,2020-01-27,5,0
Female,White,65-74,6,28512,2020-02-03,2,0
Female,White,65-74,6,28515,2020-02-03,1,0
Female,White,65-74,6,28518,2020-02-03,5,0
Female,White,65-74,6,28519,2020-02-03,6,0
Female,White,65-74,6,28520,2020-02-03,3,0
Female,White,65-74,6,28521,2020-02-03,3,0
Female,White,65-74,6,28522,2020-02-03,3,0
Female,White,65-74,6,28523,2020-02-03,3,0
Female,White,65-74,7,28512,2020-02-10,3,1
Female,White,65-74,7,28513,2020-02-10,5,0
Female,White,65-74,7,28515,2020-02-10,2,0
Female,White,65-74,7,28516,2020-02-10,3,0
Female,White,65-74,7,28518,2020-02-10,1,0
Female,White,65-74,7,28519,2020-02-10,3,0
Female,White,65-74,7,28520,2020-02-10,3,0
Female,White,65-74,7,28521,2020-02-10,1,0
Female,White,65-74,7,28522,2020-02-10,5,0
Female,White,65-74,7,28523,2020-02-10,2,0
Female,White,65-74,8,28512,2020-02-17,3,0
Female,White,65-74,8,28513,2020-02-17,2,0
Female,White,65-74,8,28516,2020-02-17,2,0
Female,White,65-74,8,28519,2020-02-17,2,0
Female,White,65-74,8,28520,2020-02-17,3,0
Female,White,65-74,8,28521,2020-02-17,6,0
Female,White,65-74,8,28522,2020-02-17,1,0
Female,White,65-74,8,28523,2020-02-17,2,0
Female,White,65-74,9,28512,2020-02-24,2,0
Female,White,65-74,9,28513,2020-02-24,4,0
Female,White,65-74,9,28515,2020-02-24,3,0
Female,White,65-74,9,28516,2020-02-24,2,0
Female,White,65-74,9,28518,2020-02-24,2,0
Female,White,65-74,9,28519,2020-02-24,2,0
Female,White,65-74,9,28520,2020-02-24,1,0
Female,White,65-74,9,28521,2020-02-24,2,0
Female,White,65-74,9,28522,2020-02-24,2,0
Female,White,65-74,9,28523,2020-02-24,2,0
Female,White,65-74,10,28512,2020-03-02,1,0
Female,White,65-74,10,28513,2020-03-02,3,0
Female,White,65-74,10,28515,2020-03-02,1,0
Female,White,65-74,10,28516,2020-03-02,5,0
Female,White,65-74,10,28518,2020-03-02,2,0
Female,White,65-74,10,28519,2020-03-02,2,0
Female,White,65-74,10,28520,2020-03-02,2,0
Female,White,65-74,10,28521,2020-03-02,2,0
Female,White,65-74,10,28522,2020-03-02,2,0
Female,White,65-74,10,28523,2020-03-02,4,0
Female,White,65-74,11,28512,2020-03-09,1,0
Female,White,65-74,11,28515,2020-03-09,1,0
Female,White,65-74,11,28516,2020-03-09,5,0
Female,White,65-74,11,28518,2020-03-09,2,1
Female,White,65-74,11,28519,2020-03-09,4,0
Female,White,65-74,11,28520,2020-03-09,3,0
Female,White,65-74,11,28521,2020-03-09,2,0
Female,White,65-74,11,28522,2020-03-09,1,0
Female,White,65-74,11,28523,2020-03-09,2,0
Female,White,65-74,12,28513,2020-03-16,3,0
Female,White,65-74,12,28515,2020-03-16,6,0
Female,White,65-74,12,28516,2020-03-16,3,0
Female,White,65-74,12,28518,2020-03-16,4,0
Female,White,65-74,12,28519,2020-03-16,1,0
Female,White,65-74,12,28520,2020-03-16,4,0
Female,White,65-74,12,28521,2020-03-16,5,0
Female,White,65-74,12,28522,2020-03-16,5,0
Female,White,65-74,12,28523,2020-03-16,1,0
Female,White,75+,1,28512,2019-12-30,4,0
Female,White,75+,1,28513,2019-12-30,2,0
Female,White,75+,1,28515,2019-12-30,2,0
Female,White,75+,1,28516,2019-12-30,4,0
Female,White,75+,1,28518,2019-12-30,4,0
Female,White,75+,1,28519,2019-12-30,5,0
Female,White,75+,1,28520,2019-12-30,9,1
Female,White,75+,1,28521,2019-12-30,4,0
Female,White,75+,1,28522,2019-12-30,4,0
Female,White,75+,1,28523,2019-12-30,3,0
Female,White,75+,2,28512,2020-01-06,1,0
Female,White,75+,2,28513,2020-01-06,2,0
Female,White,75+,2,28515,2020-01-06,7,0
Female,White,75+,2,28516,2020-01-06,3,0
Female,White,75+,2,28518,2020-01-06,4,0
Female,White,75+,2,28519,2020-01-06,1,0
Female,White,75+,2,28520,2020-01-06,5,0
Female,White,75+,2,28521,2020-01-06,4,0
Female,White,75+,2,28522,2020-01-06,4,0
Female,White,75+,2,28523,2020-01-06,4,1
Female,White,75+,3,28512,2020-01-13,1,0
Female,White,75+,3,28513,2020-01-13,4,0
Female,White,75+,3,28515,2020-01-13,4,0
Female,White,75+,3,28516,2020-01-13,1,0
Female,White,75+,3,28518,2020-01-13,1,0
Female,White,75+,3,28519,2020-01-13,4,0
Female,White,75+,3,28520,2020-01-13,2,0
Female,White,75+,3,28521,2020-01-13,3,0
Female,White,75+,3,28522,2020-01-13,2,0
Female,White,75+,3,28523,2020-01-13,5,0
Female,White,75+,4,28512,2020-01-20,5,0
Female,White,75+,4,28513,2020-01-20,1,0
Female,White,75+,4,28515,2020-01-20,5,0
Female,White,75+,4,28516,2020-01-20,2,0
Female,White,75+,4,28518,2020-01-20,1,0
Female,White,75+,4,28519,2020-01-20,4,0
Female,White,75+,4,28520,2020-01-20,2,0
Female,White,75+,4,28521,2020-01-20,3,0
Female,White,75+,4,28522,2020-01-20,5,0
Female,White,75+,4,28523,2020-01-20,2,0
Female,White,75+,5,28512,2020-01-27,1,0
Female,White,75+,5,28513,2020-01-27,1,0
Female,White,75+,5,28515,2020-01-27,2,0
Female,White,75+,5,28516,2020-01-27,2,0
Female,White,75+,5,28518,2020-01-27,4,1
Female,White,75+,5,28519,2020-01-27,2,0
Female,White,75+,5,28520,2020-01-27,4,0
Female,White,75+,5,28521,2020-01-27,3,0
Female,White,75+,5,28522,2020-01-27,2,0
Female,White,75+,5,28523,2020-01-27,5,0
Female,White,75+,6,28512,2020-02-03,2,0
Female,White,75+,6,28513,2020-02-03,2,0
Female,White,75+,6,28515,2020-02-03,5,0
Female,White,75+,6,28516,2020-02-03,5,0
Female,White,75+,6,28518,2020-02-03,5,1
Female,White,75+,6,28519,2020-02-03,3,0
Female,White,75+,6,28520,2020-02-03,4,0
Female,White,75+,6,28521,2020-02-03,2,0
Female,White,75+,6,28522,2020-02-03,5,1
Female,White,75+,6,28523,2020-02-03,4,0
Female,White,75+,7,28513,2020-02-10,3,0
Female,White,75+,7,28515,2020-02-10,6,0
Female,White,75+,7,28516,2020-02-10,5,0
Female,White,75+,7,28518,2020-02-10,3,0
Female,White,75+,7,28519,2020-02-10,5,0
Female,White,75+,7,28520,2020-02-10,5,0
Female,White,75+,7,28521,2020-02-10,1,0
Female,White,75+,7,28522,2020-02-10,1,0
Female,White,75+,7,28523,2020-02-10,4,0
Female,White,75+,8,28512,2020-02-17,1,0
Female,White,75+,8,28513,2020-02-17,6,0
Female,White,75+,8,28515,2020-02-17,3,0
Female,White,75+,8,28516,2020-02-17,3,0
Female,White,75+,8,28518,2020-02-17,3,0
Female,White,75+,8,28519,2020-02-17,7,0
Female,White,75+,8,28521,2020-02-17,5,0
Female,White,75+,8,28522,2020-02-17,5,0
Female,White,75+,8,28523,2020-02-17,3,0
