sex,race,age,time,zip,county,state,date,total,positive
Female,Other,35-64,9,17801,42097,PA,2020-02-24,4,4
Female,Other,35-64,9,17810,42081,PA,2020-02-24,1,1
Female,Other,35-64,9,17812,42109,PA,2020-02-24,6,4
Female,Other,35-64,9,17814,42037,PA,2020-02-24,3,1
Female,Other,35-64,9,17815,42037,PA,2020-02-24,3,3
Female,Other,35-64,9,17820,42037,PA,2020-02-24,2,1
Female,Other,35-64,9,17821,42093,PA,2020-02-24,3,1
Female,Other,35-64,9,17822,42093,PA,2020-02-24,1,1
Female,Other,35-64,9,17823,42097,PA,2020-02-24,2,0
Female,Other,35-64,10,17801,42097,PA,2020-03-02,1,0
Female,Other,35-64,10,17812,42109,PA,2020-03-02,2,1
Female,Other,35-64,10,17813,42109,PA,2020-03-02,6,3
Female,Other,35-64,10,17814,42037,PA,2020-03-02,2,2
Female,Other,35-64,10,17820,42037,PA,2020-03-02,4,1
Female,Other,35-64,10,17821,42093,PA,2020-03-02,1,1
Female,Other,35-64,10,17822,42093,PA,2020-03-02,4,3
Female,Other,35-64,10,17823,42097,PA,2020-03-02,4,2
Female,Other,35-64,11,17801,42097,PA,2020-03-09,2,1
Female,Other,35-64,11,17810,42081,PA,2020-03-09,2,2
Female,Other,35-64,11,17812,42109,PA,2020-03-09,7,5
Female,Other,35-64,11,17813,42109,PA,2020-03-09,4,4
Female,Other,35-64,11,17815,42037,PA,2020-03-09,5,3
Female,Other,35-64,11,17820,42037,PA,2020-03-09,2,2
Female,Other,35-64,11,17821,42093,PA,2020-03-09,3,2
Female,Other,35-64,11,17822,42093,PA,2020-03-09,3,1
Female,Other,35-64,11,17823,42097,PA,2020-03-09,2,2
Female,Other,35-64,12,17801,42097,PA,2020-03-16,1,0
Female,Other,35-64,12,17810,42081,PA,2020-03-16,4,4
Female,Other,35-64,12,17812,42109,PA,2020-03-16,2,1
Female,Other,35-64,12,17813,42109,PA,2020-03-16,3,2
Female,Other,35-64,12,17814,42037,PA,2020-03-16,2,0
Female,Other,35-64,12,17815,42037,PA,2020-03-16,5,5
Female,Other,35-64,12,17820,42037,PA,2020-03-16,1,0
Female,Other,35-64,12,17821,42093,PA,2020-03-16,2,2
Female,Other,35-64,12,17822,42093,PA,2020-03-16,4,1
Female,Other,35-64,12,17823,42097,PA,2020-03-16,2,2
Female,Other,65-74,1,17801,42097,PA,2019-12-30,1,0
Female,Other,65-74,1,17810,42081,PA,2019-12-30,5,1
Female,Other,65-74,1,17812,42109,PA,2019-12-30,4,3
Female,Other,65-74,1,17814,42037,PA,2019-12-30,3,1
Female,Other,65-74,1,17815,42037,PA,2019-12-30,4,1
Female,Other,65-74,1,17820,42037,PA,2019-12-30,2,1
Female,Other,65-74,1,17821,42093,PA,2019-12-30,1,0
Female,Other,65-74,1,17822,42093,PA,2019-12-30,3,2
Female,Other,65-74,1,17823,42097,PA,2019-12-30,3,1
Female,Other,65-74,2,17801,42097,PA,2020-01-06,3,0
Female,Other,65-74,2,17810,42081,PA,2020-01-06,4,4
Female,Other,65-74,2,17812,42109,PA,2020-01-06,2,2
Female,Other,65-74,2,17813,42109,PA,2020-01-06,3,0
Female,Other,65-74,2,17814,42037,PA,2020-01-06,3,1
Female,Other,65-74,2,17815,42037,PA,2020-01-06,4,2
Female,Other,65-74,2,17820,42037,PA,2020-01-06,6,2
Female,Other,65-74,2,17821,42093,PA,2020-01-06,2,1
Female,Other,65-74,2,17822,42093,PA,2020-01-06,4,1
Female,Other,65-74,2,17823,42097,PA,2020-01-06,1,0
Female,Other,65-74,3,17801,42097,PA,2020-01-13,4,2
Female,Other,65-74,3,17810,42081,PA,2020-01-13,3,3
Female,Other,65-74,3,17812,42109,PA,2020-01-13,2,1
Female,Other,65-74,3,17813,42109,PA,2020-01-13,1,1
Female,Other,65-74,3,17814,42037,PA,2020-01-13,6,3
Female,Other,65-74,3,17815,42037,PA,2020-01-13,2,2
Female,Other,65-74,3,17820,42037,PA,2020-01-13,6,4
Female,Other,65-74,3,17821,42093,PA,2020-01-13,7,5
Female,Other,65-74,3,17822,42093,PA,2020-01-13,4,2
Female,Other,65-74,3,17823,42097,PA,2020-01-13,1,0
Female,Other,65-74,4,17801,42097,PA,2020-01-20,3,2
Female,Other,65-74,4,17810,42081,PA,2020-01-20,5,4
Female,Other,65-74,4,17812,42109,PA,2020-01-20,4,2
Female,Other,65-74,4,17813,42109,PA,2020-01-20,6,2
Female,Other,65-74,4,17814,42037,PA,2020-01-20,2,1
Female,Other,65-74,4,17815,42037,PA,2020-01-20,2,2
Female,Other,65-74,4,17820,42037,PA,2020-01-20,5,2
Female,Other,65-74,4,17821,42093,PA,2020-01-20,4,2
Female,Other,65-74,4,17822,42093,PA,2020-01-20,4,0
Female,Other,65-74,4,17823,42097,PA,2020-01-20,5,3
Female,Other,65-74,5,17801,42097,PA,2020-01-27,2,2
Female,Other,65-74,5,17810,42081,PA,2020-01-27,4,2
Female,Other,65-74,5,17812,42109,PA,2020-01-27,6,5
Female,Other,65-74,5,17813,42109,PA,2020-01-27,2,1
Female,Other,65-74,5,17815,42037,PA,2020-01-27,6,5
Female,Other,65-74,5,17820,42037,PA,2020-01-27,3,3
Female,Other,65-74,5,17821,42093,PA,2020-01-27,1,0
Female,Other,65-74,5,17822,42093,PA,2020-01-27,3,2
Female,Other,65-74,5,17823,42097,PA,2020-01-27,1,1
Female,Other,65-74,6,17801,42097,PA,2020-02-03,4,4
Female,Other,65-74,6,17810,42081,PA,2020-02-03,2,2
Female,Other,65-74,6,17812,42109,PA,2020-02-03,1,1
Female,Other,65-74,6,17813,42109,PA,2020-02-03,4,2
Female,Other,65-74,6,17814,42037,PA,2020-02-03,4,1
Female,Other,65-74,6,17815,42037,PA,2020-02-03,2,2
Female,Other,65-74,6,17820,42037,PA,2020-02-03,1,1
Female,Other,65-74,6,17821,42093,PA,2020-02-03,1,1
Female,Other,65-74,6,17822,42093,PA,2020-02-03,3,0
Female,Other,65-74,6,17823,42097,PA,2020-02-03,4,2
Female,Other,65-74,7,17801,42097,PA,2020-02-10,3,2
Female,Other,65-74,7,17810,42081,PA,2020-02-10,2,2
Female,Other,65-74,7,17812,42109,PA,2020-02-10,4,0
Female,Other,65-74,7,17813,42109,PA,2020-02-10,5,3
Female,Other,65-74,7,17814,42037,PA,2020-02-10,2,1
Female,Other,65-74,7,17815,42037,PA,2020-02-10,4,1
Female,Other,65-74,7,17820,42037,PA,2020-02-10,4,2
Female,Other,65-74,7,17821,42093,PA,2020-02-10,6,1
Female,Other,65-74,7,17822,42093,PA,2020-02-10,1,1
Female,Other,65-74,7,17823,42097,PA,2020-02-10,4,1
Female,Other,65-74,8,17801,42097,PA,2020-02-17,2,1
Female,Other,65-74,8,17810,42081,PA,2020-02-17,3,3
Female,Other,65-74,8,17812,42109,PA,2020-02-17,2,2
Female,Other,65-74,8,17813,42109,PA,2020-02-17,4,3
Female,Other,65-74,8,17814,42037,PA,2020-02-17,1,1
Female,Other,65-74,8,17815,42037,PA,2020-02-17,2,2
Female,Other,65-74,8,17820,42037,PA,2020-02-17,1,1
Female,Other,65-74,8,17821,42093,PA,2020-02-17,2,1
Female,Other,65-74,8,17822,42093,PA,2020-02-17,3,1
Female,Other,65-74,9,17801,42097,PA,2020-02-24,1,1
Female,Other,65-74,9,17810,42081,PA,2020-02-24,1,0
Female,Other,65-74,9,17812,42109,PA,2020-02-24,4,2
Female,Other,65-74,9,17813,42109,PA,2020-02-24,3,2
Female,Other,65-74,9,17814,42037,PA,2020-02-24,4,2
Female,Other,65-74,9,17820,42037,PA,2020-02-24,1,0
Female,Other,65-74,9,17821,42093,PA,2020-02-24,2,2
Female,Other,65-74,9,17822,42093,PA,2020-02-24,4,3
Female,Other,65-74,9,17823,42097,PA,2020-02-24,1,0
Female,Other,65-74,10,17801,42097,PA,2020-03-02,6,3
Female,Other,65-74,10,17810,42081,PA,2020-03-02,4,3
Female,Other,65-74,10,17812,42109,PA,2020-03-02,4,4
Female,Other,65-74,10,17813,42109,PA,2020-03-02,3,2
Female,Other,65-74,10,17814,42037,PA,2020-03-02,2,1
Female,Other,65-74,10,17815,42037,PA,2020-03-02,2,1
Female,Other,65-74,10,17820,42037,PA,2020-03-02,3,2
Female,Other,65-74,10,17821,42093,PA,2020-03-02,3,1
Female,Other,65-74,10,17822,42093,PA,2020-03-02,1,1
Female,Other,65-74,10,17823,42097,PA,2020-03-02,3,3
Female,Other,65-74,11,17801,42097,PA,2020-03-09,3,0
Female,Other,65-74,11,17810,42081,PA,2020-03-09,2,1
Female,Other,65-74,11,17812,42109,PA,2020-03-09,2,1
Female,Other,65-74,11,17813,42109,PA,2020-03-09,3,0
Female,Other,65-74,11,17814,42037,PA,2020-03-09,2,0
Female,Other,65-74,11,17815,42037,PA,2020-03-09,5,4
Female,Other,65-74,11,17820,42037,PA,2020-03-09,1,0
Female,Other,65-74,11,17821,42093,PA,2020-03-09,4,2
Female,Other,65-74,11,17822,42093,PA,2020-03-09,2,0
Female,Other,65-74,11,17823,42097,PA,2020-03-09,5,3
Female,Other,65-74,12,17801,42097,PA,2020-03-16,2,1
Female,Other,65-74,12,17810,42081,PA,2020-03-16,5,0
Female,Other,65-74,12,17813,42109,PA,2020-03-16,6,4
Female,Other,65-74,12,17814,42037,PA,2020-03-16,4,0
Female,Other,65-74,12,17815,42037,PA,2020-03-16,2,1
Female,Other,65-74,12,17820,42037,PA,2020-03-16,2,0
Female,Other,65-74,12,17821,42093,PA,2020-03-16,4,4
Female,Other,65-74,12,17822,42093,PA,2020-03-16,6,3
Female,Other,65-74,12,17823,42097,PA,2020-03-16,1,0
Female,Other,75+,1,17801,42097,PA,2019-12-30,5,3
Female,Other,75+,1,17810,42081,PA,2019-12-30,2,1
Female,Other,75+,1,17812,42109,PA,2019-12-30,3,1
Female,Other,75+,1,17813,42109,PA,2019-12-30,2,1
Female,Other,75+,1,17814,42037,PA,2019-12-30,3,0
Female,Other,75+,1,17815,42037,PA,2019-12-30,4,2
Female,Other,75+,1,17820,42037,PA,2019-12-30,2,2
Female,Other,75+,1,17821,42093,PA,2019-12-30,4,2
Female,Other,75+,1,17823,42097,PA,2019-12-30,3,1
Female,Other,75+,2,17801,42097,PA,2020-01-06,2,1
Female,Other,75+,2,17810,42081,PA,2020-01-06,3,3
Female,Other,75+,2,17812,42109,PA,2020-01-06,1,1
Female,Other,75+,2,17813,42109,PA,2020-01-06,1,1
Female,Other,75+,2,17814,42037,PA,2020-01-06,2,1
Female,Other,75+,2,17815,42037,PA,2020-01-06,6,4
Female,Other,75+,2,17820,42037,PA,2020-01-06,4,2
Female,Other,75+,2,17821,42093,PA,2020-01-06,4,1
Female,Other,75+,2,17822,42093,PA,2020-01-06,4,1
Female,Other,75+,2,17823,42097,PA,2020-01-06,6,3
Female,Other,75+,3,17801,42097,PA,2020-01-13,4,2
Female,Other,75+,3,17810,42081,PA,2020-01-13,4,3
Female,Other,75+,3,17812,42109,PA,2020-01-13,5,2
Female,Other,75+,3,17813,42109,PA,2020-01-13,2,2
Female,Other,75+,3,17814,42037,PA,2020-01-13,2,1
Female,Other,75+,3,17815,42037,PA,2020-01-13,3,2
Female,Other,75+,3,17820,42037,PA,2020-01-13,4,1
Female,Other,75+,3,17821,42093,PA,2020-01-13,5,2
Female,Other,75+,3,17822,42093,PA,2020-01-13,1,1
Female,Other,75+,3,17823,42097,PA,2020-01-13,2,2
Female,Other,75+,4,17801,42097,PA,2020-01-20,3,3
Female,Other,75+,4,17810,42081,PA,2020-01-20,2,0
Female,Other,75+,4,17812,42109,PA,2020-01-20,3,3
Female,Other,75+,4,17813,42109,PA,2020-01-20,2,1
Female,Other,75+,4,17814,42037,PA,2020-01-20,4,2
Female,Other,75+,4,17815,42037,PA,2020-01-20,3,2
Female,Other,75+,4,17820,42037,PA,2020-01-20,3,2
Female,Other,75+,4,17821,42093,PA,2020-01-20,5,2
Female,Other,75+,4,17822,42093,PA,2020-01-20,2,0
Female,Other,75+,4,17823,42097,PA,2020-01-20,3,3
Female,Other,75+,5,17801,42097,PA,2020-01-27,4,2
Female,Other,75+,5,17812,42109,PA,2020-01-27,1,1
Female,Other,75+,5,17814,42037,PA,2020-01-27,2,0
Female,Other,75+,5,17815,42037,PA,2020-01-27,8,7
Female,Other,75+,5,17821,42093,PA,2020-01-27,4,2
Female,Other,75+,5,17822,42093,PA,2020-01-27,2,1
Female,Other,75+,5,17823,42097,PA,2020-01-27,3,2
Female,Other,75+,6,17801,42097,PA,2020-02-03,2,2
Female,Other,75+,6,17810,42081,PA,2020-02-03,4,1
Female,Other,75+,6,17812,42109,PA,2020-02-03,3,2
Female,Other,75+,6,17813,42109,PA,2020-02-03,5,2
Female,Other,75+,6,17814,42037,PA,2020-02-03,3,3
Female,Other,75+,6,17815,42037,PA,2020-02-03,3,3
Female,Other,75+,6,17820,42037,PA,2020-02-03,2,1
Female,Other,75+,6,17821,42093,PA,2020-02-03,1,0
Female,Other,75+,6,17822,42093,PA,2020-02-03,1,0
Female,Other,75+,6,17823,42097,PA,2020-02-03,6,3
Female,Other,75+,7,17801,42097,PA,2020-02-10,4,1
Female,Other,75+,7,17810,42081,PA,2020-02-10,3,2
Female,Other,75+,7,17812,42109,PA,2020-02-10,4,3
Female,Other,75+,7,17813,42109,PA,2020-02-10,4,2
Female,Other,75+,7,17814,42037,PA,2020-02-10,4,3
Female,Other,75+,7,17815,42037,PA,2020-02-10,4,4
Female,Other,75+,7,17820,42037,PA,2020-02-10,1,0
Female,Other,75+,7,17821,42093,PA,2020-02-10,1,1
Female,Other,75+,7,17822,42093,PA,2020-02-10,2,1
Female,Other,75+,7,17823,42097,PA,2020-02-10,3,1
Female,Other,75+,8,17801,42097,PA,2020-02-17,3,2
Female,Other,75+,8,17810,42081,PA,2020-02-17,4,3
Female,Other,75+,8,17812,42109,PA,2020-02-17,4,3
Female,Other,75+,8,17813,42109,PA,2020-02-17,3,3
Female,Other,75+,8,17814,42037,PA,2020-02-17,4,2
Female,Other,75+,8,17815,42037,PA,2020-02-17,3,2
Female,Other,75+,8,17820,42037,PA,2020-02-17,3,1
Female,Other,75+,8,17821,42093,PA,2020-02-17,3,3
Female,Other,75+,8,17822,42093,PA,2020-02-17,2,1
Female,Other,75+,8,17823,42097,PA,2020-02-17,1,0
Female,Other,75+,9,17801,42097,PA,2020-02-24,3,2
Female,Other,75+,9,17810,42081,PA,2020-02-24,2,0
Female,Other,75+,9,17812,42109,PA,2020-02-24,3,2
Female,Other,75+,9,17813,42109,PA,2020-02-24,1,0
Female,Other,75+,9,17814,42037,PA,2020-02-24,3,0
Female,Other,75+,9,17815,42037,PA,2020-02-24,3,2
Female,Other,75+,9,17820,42037,PA,2020-02-24,3,2
Female,Other,75+,9,17821,42093,PA,2020-02-24,2,1
Female,Other,75+,9,17822,42093,PA,2020-02-24,2,2
Female,Other,75+,9,17823,42097,PA,2020-02-24,3,2
Female,Other,75+,10,17801,42097,PA,2020-03-02,3,2
Female,Other,75+,10,17810,42081,PA,2020-03-02,3,2
Female,Other,75+,10,17812,42109,PA,2020-03-02,5,3
Female,Other,75+,10,17815,42037,PA,2020-03-02,1,1
Female,Other,75+,10,17820,42037,PA,2020-03-02,1,0
Female,Other,75+,10,17821,42093,PA,2020-03-02,1,1
Female,Other,75+,10,17822,42093,PA,2020-03-02,2,1
Female,Other,75+,11,17801,42097,PA,2020-03-09,2,1
Female,Other,75+,11,17810,42081,PA,2020-03-09,3,2
Female,Other,75+,11,17812,42109,PA,2020-03-09,3,2
Female,Other,75+,11,17813,42109,PA,2020-03-09,4,1
Female,Other,75+,11,17814,42037,PA,2020-03-09,2,1
Female,Other,75+,11,17815,42037,PA,2020-03-09,5,5
Female,Other,75+,11,17821,42093,PA,2020-03-09,4,3
Female,Other,75+,11,17822,42093,PA,2020-03-09,4,0
Female,Other,75+,11,17823,42097,PA,2020-03-09,6,5
Female,Other,75+,12,17801,42097,PA,2020-03-16,2,1
Female,Other,75+,12,17810,42081,PA,2020-03-16,1,1
Female,Other,75+,12,17812,42109,PA,2020-03-16,3,2
Female,Other,75+,12,17813,42109,PA,2020-03-16,2,2
Female,Other,75+,12,17814,42037,PA,2020-03-16,3,2
Female,Other,75+,12,17815,42037,PA,2020-03-16,2,2
Female,Other,75+,12,17820,42037,PA,2020-03-16,1,1
Female,Other,75+,12,17821,42093,PA,2020-03-16,2,2
Female,Other,75+,12,17822,42093,PA,2020-03-16,2,1
Female,Other,75+,12,17823,42097,PA,2020-03-16,4,2
Female,White,0-17,1,17801,42097,PA,2019-12-30,3,2
Female,White,0-17,1,17810,42081,PA,2019-12-30,3,2
Female,White,0-17,1,17812,42109,PA,2019-12-30,1,0
Female,White,0-17,1,17813,42109,PA,2019-12-30,5,2
Female,White,0-17,1,17814,42037,PA,2019-12-30,1,0
Female,White,0-17,1,17815,42037,PA,2019-12-30,2,2
Female,White,0-17,1,17820,42037,PA,2019-12-30,6,2
Female,White,0-17,1,17821,42093,PA,2019-12-30,3,2
Female,White,0-17,1,17822,42093,PA,2019-12-30,4,1
Female,White,0-17,2,17801,42097,PA,2020-01-06,2,2
Female,White,0-17,2,17810,42081,PA,2020-01-06,5,3
Female,White,0-17,2,17812,42109,PA,2020-01-06,2,0
Female,White,0-17,2,17813,42109,PA,2020-01-06,2,1
Female,White,0-17,2,17814,42037,PA,2020-01-06,3,2
Female,White,0-17,2,17815,42037,PA,2020-01-06,3,2
Female,White,0-17,2,17820,42037,PA,2020-01-06,5,0
Female,White,0-17,2,17821,42093,PA,2020-01-06,4,2
Female,White,0-17,2,17823,42097,PA,2020-01-06,4,2
Female,White,0-17,3,17801,42097,PA,2020-01-13,2,2
Female,White,0-17,3,17810,42081,PA,2020-01-13,2,2
Female,White,0-17,3,17812,42109,PA,2020-01-13,7,3
Female,White,0-17,3,17813,42109,PA,2020-01-13,1,0
Female,White,0-17,3,17814,42037,PA,2020-01-13,5,3
Female,White,0-17,3,17815,42037,PA,2020-01-13,1,1
Female,White,0-17,3,17820,42037,PA,2020-01-13,4,4
Female,White,0-17,3,17821,42093,PA,2020-01-13,1,1
Female,White,0-17,3,17822,42093,PA,2020-01-13,4,3
Female,White,0-17,3,17823,42097,PA,2020-01-13,4,2
Female,White,0-17,4,17801,42097,PA,2020-01-20,2,1
Female,White,0-17,4,17810,42081,PA,2020-01-20,3,0
Female,White,0-17,4,17812,42109,PA,2020-01-20,1,0
Female,White,0-17,4,17813,42109,PA,2020-01-20,1,0
Female,White,0-17,4,17814,42037,PA,2020-01-20,2,1
Female,White,0-17,4,17815,42037,PA,2020-01-20,3,2
Female,White,0-17,4,17820,42037,PA,2020-01-20,2,1
Female,White,0-17,4,17821,42093,PA,2020-01-20,1,1
Female,White,0-17,4,17823,42097,PA,2020-01-20,7,5
Female,White,0-17,5,17801,42097,PA,2020-01-27,2,2
Female,White,0-17,5,17810,42081,PA,2020-01-27,3,2
Female,White,0-17,5,17812,42109,PA,2020-01-27,4,3
Female,White,0-17,5,17813,42109,PA,2020-01-27,1,0
Female,White,0-17,5,17814,42037,PA,2020-01-27,1,1
Female,White,0-17,5,17820,42037,PA,2020-01-27,6,5
Female,White,0-17,5,17821,42093,PA,2020-01-27,4,4
Female,White,0-17,5,17822,42093,PA,2020-01-27,3,2
Female,White,0-17,5,17823,42097,PA,2020-01-27,3,2
Female,White,0-17,6,17801,42097,PA,2020-02-03,1,1
Female,White,0-17,6,17810,42081,PA,2020-02-03,1,1
Female,White,0-17,6,17812,42109,PA,2020-02-03,6,3
Female,White,0-17,6,17813,42109,PA,2020-02-03,2,0
Female,White,0-17,6,17814,42037,PA,2020-02-03,3,2
Female,White,0-17,6,17815,42037,PA,2020-02-03,3,2
Female,White,0-17,6,17820,42037,PA,2020-02-03,1,0
Female,White,0-17,6,17821,42093,PA,2020-02-03,3,2
Female,White,0-17,6,17822,42093,PA,2020-02-03,3,0
Female,White,0-17,6,17823,42097,PA,2020-02-03,2,2
Female,White,0-17,7,17801,42097,PA,2020-02-10,2,1
Female,White,0-17,7,17810,42081,PA,2020-02-10,2,1
Female,White,0-17,7,17812,42109,PA,2020-02-10,2,2
Female,White,0-17,7,17813,42109,PA,2020-02-10,3,2
Female,White,0-17,7,17815,42037,PA,2020-02-10,2,2
Female,White,0-17,7,17820,42037,PA,2020-02-10,2,0
Female,White,0-17,7,17821,42093,PA,2020-02-10,4,3
Female,White,0-17,7,17822,42093,PA,2020-02-10,7,2
Female,White,0-17,7,17823,42097,PA,2020-02-10,5,2
Female,White,0-17,8,17801,42097,PA,2020-02-17,3,3
Female,White,0-17,8,17810,42081,PA,2020-02-17,4,3
Female,White,0-17,8,17812,42109,PA,2020-02-17,6,4
Female,White,0-17,8,17813,42109,PA,2020-02-17,1,1
Female,White,0-17,8,17814,42037,PA,2020-02-17,2,1
Female,White,0-17,8,17815,42037,PA,2020-02-17,2,2
Female,White,0-17,8,17820,42037,PA,2020-02-17,3,1
Female,White,0-17,8,17821,42093,PA,2020-02-17,4,4
Female,White,0-17,8,17822,42093,PA,2020-02-17,1,0
Female,White,0-17,8,17823,42097,PA,2020-02-17,2,0
Female,White,0-17,9,17801,42097,PA,2020-02-24,7,5
Female,White,0-17,9,17814,42037,PA,2020-02-24,1,0
Female,White,0-17,9,17815,42037,PA,2020-02-24,4,4
Female,White,0-17,9,17820,42037,PA,2020-02-24,3,1
Female,White,0-17,9,17821,42093,PA,2020-02-24,4,3
Female,White,0-17,9,17823,42097,PA,2020-02-24,6,4
Female,White,0-17,10,17801,42097,PA,2020-03-02,3,2
Female,White,0-17,10,17810,42081,PA,2020-03-02,6,6
Female,White,0-17,10,17812,42109,PA,2020-03-02,2,2
Female,White,0-17,10,17813,42109,PA,2020-03-02,7,7
Female,White,0-17,10,17814,42037,PA,2020-03-02,5,4
Female,White,0-17,10,17815,42037,PA,2020-03-02,1,0
Female,White,0-17,10,17820,42037,PA,2020-03-02,1,1
Female,White,0-17,10,17821,42093,PA,2020-03-02,2,1
Female,White,0-17,10,17822,42093,PA,2020-03-02,5,3
Female,White,0-17,10,17823,42097,PA,2020-03-02,4,2
Female,White,0-17,11,17801,42097,PA,2020-03-09,1,1
Female,White,0-17,11,17810,42081,PA,2020-03-09,3,2
Female,White,0-17,11,17812,42109,PA,2020-03-09,1,0
Female,White,0-17,11,17813,42109,PA,2020-03-09,1,1
Female,White,0-17,11,17814,42037,PA,2020-03-09,3,2
Female,White,0-17,11,17815,42037,PA,2020-03-09,1,1
Female,White,0-17,11,17820,42037,PA,2020-03-09,3,2
Female,White,0-17,11,17821,42093,PA,2020-03-09,1,1
Female,White,0-17,11,17822,42093,PA,2020-03-09,3,2
Female,White,0-17,11,17823,42097,PA,2020-03-09,3,3
Female,White,0-17,12,17801,42097,PA,2020-03-16,2,1
Female,White,0-17,12,17810,42081,PA,2020-03-16,2,1
Female,White,0-17,12,17812,42109,PA,2020-03-16,2,2
Female,White,0-17,12,17813,42109,PA,2020-03-16,2,1
Female,White,0-17,12,17814,42037,PA,2020-03-16,3,1
Female,White,0-17,12,17815,42037,PA,2020-03-16,2,2
Female,White,0-17,12,17821,42093,PA,2020-03-16,2,2
Female,White,0-17,12,17823,42097,PA,2020-03-16,6,4
Female,White,18-34,1,17810,42081,PA,2019-12-30,1,0
Female,White,18-34,1,17812,42109,PA,2019-12-30,6,4
Female,White,18-34,1,17813,42109,PA,2019-12-30,5,3
Female,White,18-34,1,17814,42037,PA,2019-12-30,3,2
Female,White,18-34,1,17815,42037,PA,2019-12-30,1,1
Female,White,18-34,1,17820,42037,PA,2019-12-30,5,2
Female,White,18-34,1,17823,42097,PA,2019-12-30,4,3
Female,White,18-34,2,17801,42097,PA,2020-01-06,2,2
Female,White,18-34,2,17810,42081,PA,2020-01-06,5,3
Female,White,18-34,2,17812,42109,PA,2020-01-06,1,1
Female,White,18-34,2,17814,42037,PA,2020-01-06,3,0
Female,White,18-34,2,17815,42037,PA,2020-01-06,1,1
Female,White,18-34,2,17820,42037,PA,2020-01-06,3,2
Female,White,18-34,2,17821,42093,PA,2020-01-06,3,3
Female,White,18-34,2,17822,42093,PA,2020-01-06,2,1
Female,White,18-34,2,17823,42097,PA,2020-01-06,1,0
Female,White,18-34,3,17801,42097,PA,2020-01-13,4,3
Female,White,18-34,3,17810,42081,PA,2020-01-13,4,4
Female,White,18-34,3,17812,42109,PA,2020-01-13,4,3
Female,White,18-34,3,17813,42109,PA,2020-01-13,1,1
Female,White,18-34,3,17814,42037,PA,2020-01-13,4,2
Female,White,18-34,3,17815,42037,PA,2020-01-13,2,2
Female,White,18-34,3,17820,42037,PA,2020-01-13,1,1
Female,White,18-34,3,17821,42093,PA,2020-01-13,2,2
Female,White,18-34,3,17822,42093,PA,2020-01-13,3,2
Female,White,18-34,3,17823,42097,PA,2020-01-13,6,6
Female,White,18-34,4,17801,42097,PA,2020-01-20,1,1
Female,White,18-34,4,17810,42081,PA,2020-01-20,4,4
Female,White,18-34,4,17813,42109,PA,2020-01-20,3,3
Female,White,18-34,4,17814,42037,PA,2020-01-20,3,3
Female,White,18-34,4,17815,42037,PA,2020-01-20,2,2
Female,White,18-34,4,17821,42093,PA,2020-01-20,1,0
Female,White,18-34,4,17823,42097,PA,2020-01-20,5,4
Female,White,18-34,5,17801,42097,PA,2020-01-27,5,4
Female,White,18-34,5,17810,42081,PA,2020-01-27,6,5
Female,White,18-34,5,17813,42109,PA,2020-01-27,6,6
Female,White,18-34,5,17814,42037,PA,2020-01-27,4,3
Female,White,18-34,5,17815,42037,PA,2020-01-27,2,2
Female,White,18-34,5,17820,42037,PA,2020-01-27,1,1
Female,White,18-34,5,17821,42093,PA,2020-01-27,2,2
Female,White,18-34,5,17822,42093,PA,2020-01-27,2,2
Female,White,18-34,5,17823,42097,PA,2020-01-27,3,3
Female,White,18-34,6,17801,42097,PA,2020-02-03,5,3
Female,White,18-34,6,17810,42081,PA,2020-02-03,4,2
Female,White,18-34,6,17812,42109,PA,2020-02-03,3,1
Female,White,18-34,6,17813,42109,PA,2020-02-03,5,4
Female,White,18-34,6,17814,42037,PA,2020-02-03,4,1
Female,White,18-34,6,17815,42037,PA,2020-02-03,3,2
Female,White,18-34,6,17820,42037,PA,2020-02-03,3,1
Female,White,18-34,6,17821,42093,PA,2020-02-03,3,3
Female,White,18-34,6,17822,42093,PA,2020-02-03,3,1
Female,White,18-34,6,17823,42097,PA,2020-02-03,2,2
Female,White,18-34,7,17801,42097,PA,2020-02-10,5,3
Female,White,18-34,7,17810,42081,PA,2020-02-10,2,2
Female,White,18-34,7,17813,42109,PA,2020-02-10,5,5
Female,White,18-34,7,17814,42037,PA,2020-02-10,5,4
Female,White,18-34,7,17815,42037,PA,2020-02-10,3,2
Female,White,18-34,7,17820,42037,PA,2020-02-10,3,3
Female,White,18-34,7,17821,42093,PA,2020-02-10,4,4
Female,White,18-34,7,17822,42093,PA,2020-02-10,3,3
Female,White,18-34,7,17823,42097,PA,2020-02-10,3,2
Female,White,18-34,8,17801,42097,PA,2020-02-17,2,2
Female,White,18-34,8,17810,42081,PA,2020-02-17,2,2
Female,White,18-34,8,17812,42109,PA,2020-02-17,3,3
Female,White,18-34,8,17813,42109,PA,2020-02-17,1,1
Female,White,18-34,8,17814,42037,PA,2020-02-17,1,1
Female,White,18-34,8,17815,42037,PA,2020-02-17,1,1
Female,White,18-34,8,17820,42037,PA,2020-02-17,4,3
Female,White,18-34,8,17821,42093,PA,2020-02-17,1,0
Female,White,18-34,8,17822,42093,PA,2020-02-17,1,1
Female,White,18-34,8,17823,42097,PA,2020-02-17,1,0
Female,White,18-34,9,17801,42097,PA,2020-02-24,2,2
Female,White,18-34,9,17812,42109,PA,2020-02-24,2,0
Female,White,18-34,9,17813,42109,PA,2020-02-24,3,3
